order_id,seller_id,marketing_channel,business_segment,total_items_sold,total_order_revenue,capped_delay_days,revenue_at_risk,actual_review_score,predicted_bad,keyword_agor,keyword_aguard,keyword_aind,keyword_compr,keyword_entreg,keyword_loj,keyword_nao,keyword_outr,keyword_pag,keyword_ped,keyword_praz,keyword_quer,keyword_receb,keyword_sit,keyword_troc
36da86192d48458dcb75f9f2bf4f249a,daf565f087a52def0fd5c5825b3661bc,organic_search,home_decor,1.00,49.90,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36e08847e59e1d2e3dc6b1c1fb69fcda,6aa3928696eab49a19a466e665a649fd,unknown,health_beauty,1.00,180.00,1.00,180.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36ee5e5872c5ae9c20647fcc29511b56,d566c37fa119d5e66c4e9052e83ee4ea,organic_search,sports_leisure,1.00,67.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370cfb4244f1a15b8d60d32fce42c3fd,8a432f4e5b471f8da497d7dc517666e2,organic_search,bed_bath_table,1.00,89.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37171240b533064451dd9e3f15e36c9e,dfa0c4c6229ab200a4a1336b4d7128ff,paid_search,home_decor,1.00,46.90,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37193e64eb9a46b7f3197762f242b20a,ce616e1913288884e7742faac9d981db,direct_traffic,construction_tools_house_garden,1.00,3.50,0.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3720597f28a3c3c4dd7e603f98e67af1,30a81d8cf85fb2ada1b1b094c9583a95,unknown,pet,2.00,55.98,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37404c7e8f026ab1b81aef92a59939b5,df91910b6a03bb2e3358fa6a35e32f6f,referral,food_drink,1.00,188.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744d1ae189206fd84cc7e806393dd56,c70c1b0d8ca86052f45a432a38b73958,paid_search,health_beauty,1.00,110.32,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37575790ea3501cfd8c51bfe42e08950,ce616e1913288884e7742faac9d981db,direct_traffic,construction_tools_house_garden,1.00,26.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377696852de6926eeb2b8322d847a15b,ba143b05f0110f0dc71ad71b4466ce92,paid_search,books,1.00,76.99,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777a556763eb6cb59f7dd14e90c4ab7,26e2c91ef821e1ff8985f408788fe35b,direct_traffic,bed_bath_table,1.00,57.50,11.50,661.25,3.00,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37820e5c04da5c34523175842e470d25,671585f5a2af58b6e276bc01003c0d2b,social,household_utilities,1.00,45.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37877918d022198d7516624a45572923,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,110.65,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378cd0e3d827f4072ec92db9f0afeaf9,c70c1b0d8ca86052f45a432a38b73958,paid_search,health_beauty,1.00,110.32,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378d1ac3d8e22dd46990757398ae8500,52a50b42accf164f9f019941e5759d9b,organic_search,food_drink,1.00,29.99,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378e4ea286514bf3ca1356670c708ac2,d594982fd877af63ace38ea1fca27c76,organic_search,audio_video_electronics,1.00,27.19,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378ef8f4017a5eb7204730698cfeec60,58f1a6197ed863543e0136bdedb3fce2,paid_search,fashion_accessories,1.00,124.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37c3eefe09fbbf5fd314de9cbc9e07a4,03a2a6dcbe45d639c4dc2a0d24769c40,social,construction_tools_house_garden,1.00,178.44,11.00,1962.84,3.00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37ccf51b0d53c5e3916005261aa8f75e,9d681c7e12db302cb261e721040dde65,organic_search,sports_leisure,1.00,59.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37cd892c7a6275aecbe6dfdcee8de6b7,bdae679a9b282249bc23b9b69dae9a99,direct_traffic,construction_tools_house_garden,2.00,265.96,0.00,0.00,1.00,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37d2697fe30cc343532f58cde9161454,ed8cb7b190ceb6067227478e48cf8dde,unknown,home_appliances,1.00,49.99,0.00,0.00,5.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37d93a1b01875ccff7ffb170b763b796,da6a60cc8cc724fe51be021ff8be779c,organic_search,books,1.00,44.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37e543508b869d9d46e5cb9eedc85cdb,d1ef48b38baca7e831711c4a0aeb398f,organic_search,construction_tools_house_garden,1.00,194.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38148c3810e7b739572bd17e7345de0e,bf00385a5f7fc1ef39a13c2e9ee50a5f,social,audio_video_electronics,1.00,21.90,0.00,0.00,5.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3828ca6e6450e317619b87f49eca6492,4c18691b6037662be2df78a765d98ab5,unknown,household_utilities,1.00,13.50,0.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385de16f1457125fdef85002bdc4f7d4,6a38087bc8ad4f89ff453561005f6dea,referral,computers,1.00,158.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3860898db238028285b1e05b5ab31238,ba143b05f0110f0dc71ad71b4466ce92,paid_search,books,1.00,48.99,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38855925f815a5c3f4ce58f6c6f9113d,612170e34b97004b3ba37eae81836b4c,organic_search,home_appliances,1.00,94.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38971812f1db9e4a30885e5574dcbe53,d566c37fa119d5e66c4e9052e83ee4ea,organic_search,sports_leisure,1.00,67.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899c98e47bec0b8dc7d92daa46ee1ed,58f1a6197ed863543e0136bdedb3fce2,paid_search,fashion_accessories,1.00,139.00,0.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38a27bf1302ec6e1fb628e137bdbc690,d4ffeb15b67e81ff9af2b4252d99fb7e,unknown,bags_backpacks,1.00,257.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38aedddcea7705d2d202027e67a7ddd1,cac876b37d3abcd6bd76caca30277996,paid_search,home_decor,1.00,69.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38b1a471932ac62050bd8c14492af2a3,02f623a8eb246f3c5f7c2f96462654e6,organic_search,sports_leisure,1.00,109.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38b6f49502e64935521c6add952c4b84,7d13fca15225358621be4086e1eb0964,unknown,watches,2.00,220.00,0.00,0.00,2.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38b7d71941e3c753779d2eb44302690f,271c58a1d139c45eaf3316107c6d3a3b,organic_search,bags_backpacks,1.00,99.99,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38b85b28d1af68ede15c12548165fb76,271c58a1d139c45eaf3316107c6d3a3b,organic_search,bags_backpacks,1.00,169.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38bb14b6a1e128205c524b7efa8aa007,b16d3dadc47d4eb18be3d88bad0775ce,paid_search,sports_leisure,1.00,189.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38bf75e72a61924fb0633cd63820f018,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,178.99,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38c9169c58d74d3447a3ffed8962ce34,6548c2550b6e2d8f18053216e1c7b6f3,organic_search,household_utilities,2.00,25.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38cea9cee434d8caeca46e5b63002eb7,db2956745b3a8e9f3785c99f34b5d25e,unknown,audio_video_electronics,1.00,189.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38d008f131c77e33467b6aee3636927a,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,195.50,0.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38db3f25d229356a18d8edf5a7bb4227,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,220.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38dd491abd1019ce526c43c8145e2f4c,c70c1b0d8ca86052f45a432a38b73958,paid_search,health_beauty,1.00,91.55,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38eb04fead5a8c966e7e01b87830b50e,c70c1b0d8ca86052f45a432a38b73958,paid_search,health_beauty,1.00,110.32,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38eb06edd481856d589bd3beacced42e,db2956745b3a8e9f3785c99f34b5d25e,unknown,audio_video_electronics,1.00,209.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38f4a818aeb307590cee2478e61c9fa6,3f9be91358837bff69df67edfa3e42e8,paid_search,pet,1.00,129.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39063491fa316afe415e03eeb554fb4b,dfa0c4c6229ab200a4a1336b4d7128ff,paid_search,home_decor,1.00,47.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39079435e23220a9ac9488f15e35e408,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,115.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390a142c6e05da81665de637c8460ca9,ffa6adafb71b807dc13159e26431354c,organic_search,car_accessories,1.00,147.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915c06b1483016c7d41dc705c1b0090,980640c45d7a4635885491d077167e4d,unknown,bags_backpacks,1.00,79.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3955f590b7e19ddd367c089f1268bc17,76ea5315acb3f5f7ade3cd261faf922a,paid_search,car_accessories,1.00,299.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395fcc8123e7a3a7c5054d6dae0dad9e,caa9bc43a9fe8cf9c564ddd8a03cc4a6,unknown,toys,1.00,29.99,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396e93059094c4e5ebf8af645cb91e03,612170e34b97004b3ba37eae81836b4c,organic_search,home_appliances,1.00,187.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975a2d7a39b69a8af9b8433ad7a4088,8a432f4e5b471f8da497d7dc517666e2,organic_search,bed_bath_table,1.00,49.00,0.00,0.00,3.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
398f1723ca5725d585fbc000ec3edb05,c70c1b0d8ca86052f45a432a38b73958,paid_search,health_beauty,1.00,137.90,0.00,0.00,1.00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39a484e6a644f8edeb11c2c8ed218069,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,590.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39aef66a5df5a9506807af923c52b62b,094ced053e257ae8cae57205592d6712,direct_traffic,health_beauty,1.00,157.90,0.00,0.00,5.00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39deb3539d110b3b863fe3c055395969,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,166.66,0.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39f71ba799c87ce196465bad51c55d0d,a64e44665225d19dfc0277eeeaaccc57,unknown,food_supplement,1.00,34.50,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39f91df7a4dc89c3ad5fc7ebf794f3d4,516e7738bd8f735ac19a010ee5450d8d,paid_search,health_beauty,1.00,79.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a096d99346df2d6c043165967ff011d,ade45994b717ccee333492330fbf037b,social,audio_video_electronics,1.00,809.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a13ffce1e0ef24cc710957be4cb9054,f46490624488d3ff7ce78613913a7711,other,health_beauty,1.00,34.00,0.00,0.00,5.00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3a1bb0dc36e0f0989d1482a7c1947de9,fcdd820084f17e9982427971e4e9d47f,unknown,household_utilities,1.00,143.99,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a2eb830e78193b5cbea62829ac7ab52,4867209cb29b56b92893d7bde3ce8012,paid_search,health_beauty,1.00,150.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a32345081c149e0850db894cf22dc03,cac876b37d3abcd6bd76caca30277996,paid_search,home_decor,1.00,79.90,0.00,0.00,3.00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3a328e1340a59982235a158a25133cba,3ab971ce71839580d2ae5b4e40fe8044,organic_search,home_decor,1.00,105.00,4.00,420.00,1.00,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3a37c2a63fa3597713318ab40e3495de,77a515caa36327151d1cc6c32a9f00e1,paid_search,stationery,1.00,57.40,11.50,660.10,2.00,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3a430e3b4726aa29854e7fc28fc77761,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,278.00,0.00,0.00,5.00,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3a584d92b987a7c7424dbff14eea843c,ba143b05f0110f0dc71ad71b4466ce92,paid_search,books,1.00,57.89,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a5e90544587e9755b94618af63ab9de,ba143b05f0110f0dc71ad71b4466ce92,paid_search,books,1.00,57.89,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a635b5f9d8d66a95086d273fdf4b9af,138dbe45fc62f1e244378131a6801526,paid_search,household_utilities,1.00,43.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a65b9bc5c2434a4c2675629a610d768,d9a84e1403de8da0c3aa531d6d108ba6,organic_search,toys,1.00,30.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3ab3084e2fd91af8e021237e7bf08cac,70c27847eca8195c983ed7e798c56743,social,pet,1.00,107.99,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ad157ca74c35f0e167f7c21cb6dd3af,ce20a2ec1514c25e16f2b5b39bc818f0,organic_search,pet,1.00,41.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ae6c164f9e4222b57e95c67ce981118,c70c1b0d8ca86052f45a432a38b73958,paid_search,health_beauty,3.00,330.32,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ae9e8770c3e0d0f1248cee90d8f43b2,7b98de631987e26dd6d803490c43a13c,organic_search,construction_tools_house_garden,1.00,109.90,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3aee056d5b3555ca96a8090761a712b6,b64d51f0435e884e8de603b1655155ae,paid_search,household_utilities,1.00,11.35,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b10c12d389da3bd306ab31f1867c754,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,99.90,0.00,0.00,5.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3b1b1d0a19960310b9e033909f63f662,28f10b1c5e5abb9d4857745bede6147c,social,audio_video_electronics,1.00,42.00,8.00,336.00,1.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b2d986d88e983cc12154191391193ad,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,119.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b4036c28cd5f750d7d1041c6eab8f86,671585f5a2af58b6e276bc01003c0d2b,social,household_utilities,1.00,45.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b4a2b377fe671156cd586637d974f3f,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,146.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b580f556a4a7d02c2ce65505bb164fb,612170e34b97004b3ba37eae81836b4c,organic_search,home_appliances,1.00,1079.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b6017a55d7507badf113a558ebb9a62,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,99.90,0.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b7d1e0e59ead2c1080ad04f835423b9,594f9aaa48e5bf431f011ddc5669b0d5,paid_search,bags_backpacks,1.00,119.90,0.00,0.00,5.00,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3ba4434655efde991569fe475dd0e688,165b1235e9e9942cb5fae67103576fb0,paid_search,home_decor,2.00,627.80,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ba790c8d2e841929c346e8da5c6abed,85ecf03781da592876b7844acc1b729f,organic_search,health_beauty,1.00,159.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3bad88adde3b0947e92cdeca75800f58,723cd880edaacdb998898b67c8f9da30,paid_search,bed_bath_table,1.00,99.99,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3bc3db2c8da17bdf6b0344b1a2ed7cb8,c70c1b0d8ca86052f45a432a38b73958,paid_search,health_beauty,1.00,110.32,6.00,661.92,1.00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3bc480522832a0e93da7aeced8fcd9a1,4a1f694197d05fe70026b016a7316b41,paid_search,home_decor,3.00,149.97,0.00,0.00,1.00,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3bd9055cde8c3ff6e14396459c776cbf,ca4b77513ac2040591b0d8fae6958380,social,health_beauty,1.00,111.27,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3bddb2b41050ba947411a0fc9143fcbd,c510bc1718f0f2961eaa42a23330681a,unknown,baby,1.00,119.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3becf59664a588ac335a36f2a08e2d2b,594f9aaa48e5bf431f011ddc5669b0d5,paid_search,bags_backpacks,1.00,44.90,0.00,0.00,4.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3c01ff78a2f337f911274be0d0338656,516e7738bd8f735ac19a010ee5450d8d,paid_search,health_beauty,1.00,140.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c082ca49aaf1923e87b34e1375a1413,980640c45d7a4635885491d077167e4d,unknown,bags_backpacks,1.00,39.89,0.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c1bdb3d635a802bc38ca0b87c14f2e5,ba143b05f0110f0dc71ad71b4466ce92,paid_search,books,1.00,57.89,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c2ae362c7a0d00db3ff4cc392e1844c,d9a84e1403de8da0c3aa531d6d108ba6,organic_search,toys,1.00,30.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c3fa8869e142a240f57aef59c095f6c,db2956745b3a8e9f3785c99f34b5d25e,unknown,audio_video_electronics,1.00,208.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c4a05391c2fcd152731f52de8fc4347,ba90964cff9b9e0e6f32b23b82465f7b,organic_search,small_appliances,1.00,2899.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c528555482dd82c04d09832f338e139,5e105f5c9f63f5f1fd75d6cb942e55b1,unknown,home_decor,1.00,75.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c5d259b3ebc0be37007e40161e87808,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,165.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c7e4eeb2c6c14762f90616740515e92,c70c1b0d8ca86052f45a432a38b73958,paid_search,health_beauty,2.00,220.64,0.00,0.00,5.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3c84ef58a24b36acb52aef0fe4200d4f,ade45994b717ccee333492330fbf037b,social,audio_video_electronics,1.00,855.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c8c12fed1b69b5f25e8cd9969113472,9ac4f14370b1e24ddc58be041b7f99df,direct_traffic,bags_backpacks,1.00,54.88,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c8d31d8f2771d0a5bc2c936d5a1440b,d566c37fa119d5e66c4e9052e83ee4ea,organic_search,sports_leisure,1.00,83.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3cf6fb1fae0029f5b4f01de4dc8d2fc9,59bbc819b99a733f02f0d6b49d1c253d,organic_search,car_accessories,1.00,69.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d00fba40b3bbf3283c4f21e9129d855,382229d1e840115ffe3dbf5ff460e417,organic_search,household_utilities,1.00,49.90,0.00,0.00,4.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d0ae335b47c67a0251dcf021047517f,f46490624488d3ff7ce78613913a7711,other,health_beauty,1.00,34.90,0.00,0.00,5.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3d256d368580c4cc0dc2b5fc606f1e57,845e8036c3f7bf62099352f5ed910240,unknown,bed_bath_table,1.00,59.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3d7d9c3454ecc0d556808546b6052355,58f1a6197ed863543e0136bdedb3fce2,paid_search,fashion_accessories,1.00,169.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d7de5d37ece096e7130ead701ee9951,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,550.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d8add25381cd597c33ad196fda3c36f,138dbe45fc62f1e244378131a6801526,paid_search,household_utilities,1.00,6.90,3.00,20.70,1.00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3d989e705eac70bfb1f4a430924f3402,612170e34b97004b3ba37eae81836b4c,organic_search,home_appliances,1.00,298.50,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3dc05c1c3ad454112c2ba597457029ed,b586cd24c010a13916af621b0325fbba,organic_search,home_decor,1.00,149.99,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3dc986f74090ecea9081dc01fc03ddb3,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,99.90,0.00,0.00,5.00,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3dd5626c63f493f8b8f8788c2be24baa,c510bc1718f0f2961eaa42a23330681a,unknown,baby,1.00,2699.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3de337ef9b7afb31444752b9b6383b1f,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,99.90,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e02fdc7581b3911fb32501e56bd3192,2e7ea2aafec5835e781b21d6d1faf1f1,Other,health_beauty,1.00,65.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e12e60631dc37f47e3e3b6d866758e6,c70c1b0d8ca86052f45a432a38b73958,paid_search,health_beauty,1.00,110.32,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e40fd20e1f24da8d88521364c41136d,33dd941c27854f7625b968cc6195a552,Other,household_utilities,1.00,1377.50,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e43e4dedffaf5c15e579786d0b5317f,e504a4e2efaa45cbff7e268a2c58c956,organic_search,home_decor,1.00,99.90,11.50,1148.85,2.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e4c1f31ec362fab325d2bd1201a7c0a,4c1c7281388a33dd06daac44f9fadbd1,social,stationery,1.00,67.88,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e5d9d4bd8c8fb94162c7aa9013240c9,612170e34b97004b3ba37eae81836b4c,organic_search,home_appliances,1.00,269.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e69be4b31a6af336a20caa4a1379784,d1ef48b38baca7e831711c4a0aeb398f,organic_search,construction_tools_house_garden,1.00,14.00,0.00,0.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e6a8242ed19ca13a5da5659bc36030f,7d13fca15225358621be4086e1eb0964,unknown,watches,1.00,99.90,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e6e1b157030813612778573761473cd,03a2a6dcbe45d639c4dc2a0d24769c40,social,construction_tools_house_garden,1.00,49.90,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e8dab241fc3468ea66691de15216895,a63bfbaa882c8f4542891b4e2246cc7f,referral,health_beauty,1.00,648.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e8ef04f228ea2e33b19ff30e0e61f38,d9a84e1403de8da0c3aa531d6d108ba6,organic_search,toys,1.00,11.90,0.00,0.00,1.00,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3e92e84e557bec2d9fa0d853b3e855e1,dfa0c4c6229ab200a4a1336b4d7128ff,paid_search,home_decor,1.00,44.90,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
