"mql_id","marketing_channel","seller_id","business_segment","total_items_sold","total_order_revenue","order_id","logistical_delay_days","final_review_score","review_message"
"080261e4427a081fc6e637b654f590ee",social,ade45994b717ccee333492330fbf037b,audio_video_electronics,1,855.00,"3c84ef58a24b36acb52aef0fe4200d4f",-28.0,4,"Bom dia 
Acho que deveria tirar o frente."
"37ff30ea1566d0236fbe68c74def55bd",direct_traffic,"9ac4f14370b1e24ddc58be041b7f99df",bags_backpacks,1,54.88,"3c8c12fed1b69b5f25e8cd9969113472",-16.0,4,
"186f0892f13de5443c0b6d042a6ddde0",organic_search,d566c37fa119d5e66c4e9052e83ee4ea,sports_leisure,1,83.90,"3c8d31d8f2771d0a5bc2c936d5a1440b",-14.0,5,Ótimo produto! Resistente e a pegada é confortável 
"145bce9926e5e1adbddd13d9ee519c3e",organic_search,"59bbc819b99a733f02f0d6b49d1c253d",car_accessories,1,69.90,"3cf6fb1fae0029f5b4f01de4dc8d2fc9",-9.0,5,
"2dfbe1c802c78a8b1f75ef13b70c1124",organic_search,"382229d1e840115ffe3dbf5ff460e417",household_utilities,1,49.90,"3d00fba40b3bbf3283c4f21e9129d855",-4.0,4,A entrega demorou demais.
"98826328c3a60215e53b342560084571",other,f46490624488d3ff7ce78613913a7711,health_beauty,1,34.90,"3d0ae335b47c67a0251dcf021047517f",-10.0,5,Entrega record e produto de excelente qualidade.
"9b6edcffd428da99ae60cc01049a8403",unknown,"845e8036c3f7bf62099352f5ed910240",bed_bath_table,1,59.90,"3d256d368580c4cc0dc2b5fc606f1e57",-3.0,5,A encomenda chegou em perfeito estado e bem antes do prazo!
"081c243a74472af67b65145cff5221c7",paid_search,"58f1a6197ed863543e0136bdedb3fce2",fashion_accessories,1,169.00,"3d7d9c3454ecc0d556808546b6052355",-7.0,4,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,550.00,"3d7de5d37ece096e7130ead701ee9951",-7.0,4,
"22c0b2a19a05fff19e92fab5a0b7728b",paid_search,"138dbe45fc62f1e244378131a6801526",household_utilities,1,6.90,"3d8add25381cd597c33ad196fda3c36f",3.0,1,Comprei um produto e enviaram outro completamente diferente e com a nota fiscal descrita com o produto que eu comprei.
"327174d3648a2d047e8940d7d15204ca",organic_search,"612170e34b97004b3ba37eae81836b4c",home_appliances,1,298.50,"3d989e705eac70bfb1f4a430924f3402",-19.0,5,
"239771729fe22c7c1bdbf136f7304eed",organic_search,b586cd24c010a13916af621b0325fbba,home_decor,1,149.99,"3dc05c1c3ad454112c2ba597457029ed",-22.0,4,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,99.90,"3dc986f74090ecea9081dc01fc03ddb3",-18.0,5,"Muito boa a loja, entrega antes do prazo."
"7bf1f5c2051159d32a588de7a73c8edf",unknown,c510bc1718f0f2961eaa42a23330681a,baby,1,2699.00,"3dd5626c63f493f8b8f8788c2be24baa",-14.0,5,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,99.90,"3de337ef9b7afb31444752b9b6383b1f",-13.0,4,
ac2adbbec7f0d2fffad8e21d5e8a58e1,email,"2e7ea2aafec5835e781b21d6d1faf1f1",health_beauty,1,65.00,"3e02fdc7581b3911fb32501e56bd3192",0.0,4,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"3e12e60631dc37f47e3e3b6d866758e6",-14.0,5,
cd803c8ab3c2afa5430eeb195bcebe6a,email,"33dd941c27854f7625b968cc6195a552",household_utilities,1,1377.50,"3e40fd20e1f24da8d88521364c41136d",-21.0,5,
"15aea757696aaf9af950992f299b6789",organic_search,e504a4e2efaa45cbff7e268a2c58c956,home_decor,1,99.90,"3e43e4dedffaf5c15e579786d0b5317f",12.0,2,
"2f68c2e0cd8964d59dbbcfa48196b499",social,"4c1c7281388a33dd06daac44f9fadbd1",stationery,1,67.88,"3e4c1f31ec362fab325d2bd1201a7c0a",-19.0,5,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,115.00,"3e4c4bd83f745236e4f9380b225088d5",-18.0,,
"327174d3648a2d047e8940d7d15204ca",organic_search,"612170e34b97004b3ba37eae81836b4c",home_appliances,1,269.90,"3e5d9d4bd8c8fb94162c7aa9013240c9",-10.0,5,
"4dcfeaf97d0aec9f35e384d9c3624b39",organic_search,d1ef48b38baca7e831711c4a0aeb398f,construction_tools_house_garden,1,14.00,"3e69be4b31a6af336a20caa4a1379784",-17.0,4,"Chegou mais cedo do que imaginei e de acordo com o escolhido. Mas poderia ser maior.
Pena que eu escolhi errado, mas isso não me impediu de ajustá-lo para que pudesse utilizar e está sensacional!!"
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,99.90,"3e6a8242ed19ca13a5da5659bc36030f",-20.0,5,
"586e57a7ef16035bd85e2dcf44248130",social,"03a2a6dcbe45d639c4dc2a0d24769c40",construction_tools_house_garden,1,49.90,"3e6e1b157030813612778573761473cd",-20.0,1,
"1024cf4dc7f44bc2296769309fcfb4e5",referral,a63bfbaa882c8f4542891b4e2246cc7f,health_beauty,1,648.00,"3e8dab241fc3468ea66691de15216895",-12.0,5,
e866f5b284008f65db1641dae437f9c2,organic_search,d9a84e1403de8da0c3aa531d6d108ba6,toys,1,11.90,"3e8ef04f228ea2e33b19ff30e0e61f38",-8.0,1,"Recebi apenas um produto.
O outro não ."
ac029f072468dd8c97c15f0a9fa96f00,paid_search,dfa0c4c6229ab200a4a1336b4d7128ff,home_decor,1,44.90,"3e92e84e557bec2d9fa0d853b3e855e1",-9.0,1,"Somente não gostei do tamanho das velas.
As fotos mostravam uma coisa e na verdade eram bem diferentes."
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,115.00,"3e9c4deedb763bd5083a91afbc7c7257",-18.0,4,"o produto está dentro que eu esperava, a loja continua tendo a minha confiança"
"4dcfeaf97d0aec9f35e384d9c3624b39",organic_search,d1ef48b38baca7e831711c4a0aeb398f,construction_tools_house_garden,1,29.99,"3ea133ff119739c54b9e8beef186d181",,1,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,55.00,"3ea264e36baf2f2275cdcfbd1b96a4aa",7.0,1,Até a presente data não recebi minha compra. Exijo uma solução URGENTE.
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,499.99,"3ea85b54f4c54ccc998b38bebf6c2c15",-24.0,3,
"45b5846f3d142b0748d3dc2ab223ab6b",paid_search,"76ea5315acb3f5f7ade3cd261faf922a",car_accessories,1,67.99,"3eaa38ceecb7aa8a13c72b571236041d",-16.0,5,Gostei muito mas achei caro... achei que viesse mais peças
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,146.00,"3ec5435a1c3bff282e994441ee5ee69d",-9.0,5,
e75d0b169ffeb90d4b805790ce68a239,paid_search,"7238a95bb63ef7e498389fb863b834a1",construction_tools_house_garden,1,329.00,"3edc1d26d1bd92c3c56e12bf85979f87",-15.0,5,
a562fd35af2738ce6d88f785ef4eb134,paid_search,b16d3dadc47d4eb18be3d88bad0775ce,sports_leisure,2,89.80,"3eee7c93497d482e7a3c335e325ea0ec",-32.0,5,
"713db6add2b5e85a240d2daffd3e9dab",paid_search,f3c38ab652836d21de61fb8314b69182,computers,1,28.00,"3efd0db4e238cc683c2e6c2bd7944b97",-8.0,4,
"8551ef0d517bfc756cb31e0477ac4adc",paid_search,c1849d4d32d7a6cecd5aa471809d3135,party,1,19.99,"3f090361c1e3266bf3dda7a00df3c0ec",-1.0,4,Bom produto recomendo
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,books,1,88.99,"3f0cb8f5398fd5dc8e3b02e308391a63",-30.0,5,
"796e2f57fd87b9b44251e692e269f0bf",paid_search,"594f9aaa48e5bf431f011ddc5669b0d5",bags_backpacks,1,119.90,"3f0d61c44dd01ad249fa7589cbdcb8b3",-5.0,5,"Produto confere com a descrição, chegou bem antes da data prevista.Indico"
"503831c6265361a08aa4113b4d867178",paid_search,"4a1f694197d05fe70026b016a7316b41",home_decor,3,104.97,"3f13c6c8bb6e531e041cc02ecda5880b",-19.0,5,
e75d0b169ffeb90d4b805790ce68a239,paid_search,"7238a95bb63ef7e498389fb863b834a1",construction_tools_house_garden,1,76.00,"3f156a4b06647bd900a87618d08a860e",-5.0,5,
de4dbaab116c6ce122ca050041e1546f,social,bf00385a5f7fc1ef39a13c2e9ee50a5f,audio_video_electronics,1,59.90,"3f1d42a217afb22fc9ee819f602664b2",0.0,4,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"3f23bdebc73fa439fcd2b1b77fbeaf7a",-10.0,4,
e866f5b284008f65db1641dae437f9c2,organic_search,d9a84e1403de8da0c3aa531d6d108ba6,toys,1,36.30,"3f319eb09e31aa1ea2a4079bdd655c62",-5.0,5,Gostei muito
"98826328c3a60215e53b342560084571",other,f46490624488d3ff7ce78613913a7711,health_beauty,1,39.90,"3f5021a01daf8329b31882a467b8da0e",-8.0,5,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"3f510ee6758ee5af3f189cbf3a3393a1",-41.0,4,"Tudo correu bem. Entretanto, a pessoa que fez a embalagem poderia ter não passado fita adesiva por cima da Nota Fiscal. Por causa disto, eu não tenho a NF, pois foi toda rasgada. No resto, tudo ok."
"8d6be534a8bdd08e11efe57c6ce3dd21",organic_search,"6061155addc1e54b4cfb51c1c2a32ad8",pet,1,1240.00,"3f64a17e87d0fed4d084e352409882ba",-10.0,5,Fiquei surpreso com a rapidez da entrega do meu produto chegou bem antes do prazo vcs estão de parabéns 
"115f08592f4c2bb29013efbbc46608fc",unknown,ffc470761de7d0232558ba5e786e57b7,construction_tools_house_garden,1,245.90,"3f68045e9395c1a77fc095c052080b71",-9.0,5,"
Eu adoro comprar na lannister na loja Americana porque atendimento é bom e as coisas sempre são boas nunca tive problema com a loja americana"
c7f1da0a5723f5afd7996648fa9c20d5,unknown,"42fa4ee7240e9b8eb4576358ec142ba7",household_utilities,1,185.00,"3f759c1be195e02e58191e02a9e8a565",-20.0,5,Produto muito bom. Cumpre o que promete.
"2dfbe1c802c78a8b1f75ef13b70c1124",organic_search,"382229d1e840115ffe3dbf5ff460e417",household_utilities,1,29.90,"3f905b9ea57c91684a194b1815fb513b",-18.0,5,
ee24544795bf59a8343731c3501c6b4e,social,c013e57c075a06e5b5c48ee03c525719,pet,1,69.99,"3fbceefa87d60d00b3a59388408c7ba9",-11.0,4,
"35dae000552fd88cce58a6571998738c",unknown,"184725737946a1a938bbbd1a9e978103",fashion_accessories,1,124.90,"3fcbf2059f4b76ed137fb591f6e826b4",-1.0,5,
"2448225d3dfa0dc52632c746aa76b66e",unknown,cb6c9f5888a7a090c75beaf615925792,construction_tools_house_garden,1,92.89,"3fd458f81a4ab505469540d26bcdb598",-6.0,5,
e84d3444422cda735543114cf5df6b95,unknown,db2956745b3a8e9f3785c99f34b5d25e,audio_video_electronics,1,189.00,"3fe3f95b759ac932040fa128a84e41f5",-6.0,1,Veio a fonte e quatro emissores mas o aparelho transmissor não veio 
"6548cf02964800e58014e5040bb14e01",paid_search,"88cd3681e0a2ba85e190f7d817629c4c",car_accessories,1,180.00,"3ffa506c19577dce30f9dbce07028c38",-8.0,4,
"384008daaa0f14b58912d8648101fdd0",organic_search,"8a432f4e5b471f8da497d7dc517666e2",bed_bath_table,3,297.00,"4020cb1ac77d7c6009ac62522296521b",-14.0,5,Produto conforme descrito. Muito bonito. Adorei.
"921fc9c7fd3ec362c7276f81fa81baf9",paid_search,"4a23adac87cf538689fa600d976f78b2",health_beauty,1,135.00,"4021cd7611d6d9ce5ffcd24817fc374f",0.0,4,
ffdd99e05df27c02a2fb1669d49e0c76,organic_search,"02f623a8eb246f3c5f7c2f96462654e6",sports_leisure,1,179.00,"402c61cbd327813b4797dfcfaa08889f",-7.0,5,
bc419ad99b06b6b3e155039d714e2061,unknown,"54583ab379489add547fe47b628db589",baby,1,250.00,"403607f34876d4bb53d5184c2282e59c",-13.0,5,"Produto de excelente qualidade,entrega bem antes do prazo. Cabe muita coisa na bolsa,promete o que cumpre, além de ser linda."
"2b6a1d360326583e2b95118913845eb5",direct_traffic,"87d3c3aeb3ead335511b3ce315eb341e",toys,1,101.99,"4048feff4f2e6e394bcaf4981d27a9bd",-8.0,5,
"2b6a1d360326583e2b95118913845eb5",direct_traffic,"87d3c3aeb3ead335511b3ce315eb341e",toys,1,19.99,"4055525efb230dfd940236b7888f2012",-3.0,1,"Ja pedi devolucao, nao gostei do produto,veio com a caixa do brinquedo com um rasgo, como se algurm ja tivesse aberto ela, a cartela de adesivo veio sem 2 adesivo,as cores nao foram legais."
acc0e9c96173c579c90c05de205a2b63,unknown,"9c7fd21e0aa159b20da593371f08ff7c",audio_video_electronics,1,77.90,"407ee2ab7ff5d2026801ff24b7b7cb7d",-14.0,5,
"9b6edcffd428da99ae60cc01049a8403",unknown,"845e8036c3f7bf62099352f5ed910240",bed_bath_table,1,51.90,"4087849bcc671e4fd0e10770daa7bff2",-21.0,4,vieram os tres conjuntos de lencois com dias de diferença
"384008daaa0f14b58912d8648101fdd0",organic_search,"8a432f4e5b471f8da497d7dc517666e2",bed_bath_table,2,110.00,"4087849bcc671e4fd0e10770daa7bff2",-21.0,4,vieram os tres conjuntos de lencois com dias de diferença
"30c5ba4650eee4a5550cdfa16fb4f195",paid_search,cac876b37d3abcd6bd76caca30277996,home_decor,1,45.90,"4099e45fcb315a95f58e5149bc1c0baf",-22.0,4,
"3e1d9bee7fa8982cbd0dd0c0aa5ce905",organic_search,"271c58a1d139c45eaf3316107c6d3a3b",bags_backpacks,1,119.90,"40a24d4585c66a3d7ba902a7dcd233a9",-12.0,5,
"327174d3648a2d047e8940d7d15204ca",organic_search,"612170e34b97004b3ba37eae81836b4c",home_appliances,1,84.90,"40bf12930df251761b91291590dbe45b",-16.0,5,
"327174d3648a2d047e8940d7d15204ca",organic_search,"612170e34b97004b3ba37eae81836b4c",home_appliances,1,139.90,"40bf40ed29a5bbdb73aaeb5eb134168f",-23.0,1,Solicito a troca do produto pois ele veio amassado e não encaixa no relógio
"3cc3bc10218cf509ba24613cda41d940",social,cc63f0dd2acba93ffed4fe9f8e0321fa,home_office_furniture,1,98.00,"40d6baecd21b178b3115e0d6913248ac",-29.0,5,
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,books,1,53.99,"40ef667b4259d5f521a0fd1a093d0415",-6.0,4,
"860e39bc33e7c4ca4c26ec67979cc290",paid_search,"4bfc7a4a1cf8d4d2121c27422d9e50b5",home_decor,1,285.00,"40f74de53615f2e4d81c384c983b74e6",-7.0,5,"Ótima mercadoria,Chegou antes do prazo. Recomendo "
"98826328c3a60215e53b342560084571",other,f46490624488d3ff7ce78613913a7711,health_beauty,1,38.00,"40ff15fd1f4a802dd323bd89a6967b5c",-12.0,5,Parabéns pela rapidez 
dd61b41d5b91a9a09e504f025a87553b,organic_search,ae45df84722b1d15c5f32b23a095746c,health_beauty,1,28.00,"41089c08c8d6cdd2964afad8aaa8405b",-7.0,5,"Chegou bem antes do previsto, com três dias após aprovação pedido. Muito bom "
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,178.99,"410e41c4507bab680c202520e09d0f45",8.0,1,
dedd5db8f760f36dd41fba0d5e94308b,paid_search,"41da412d33e8da4f22baf55cb1bde82c",food_supplement,1,39.50,"4117e5bb44ebdb1d0c0ebf0482dfc13c",-11.0,5,
"3559ec2c1c4f29266d1c1eb0f1164549",social,"28f10b1c5e5abb9d4857745bede6147c",audio_video_electronics,1,10.00,"41189ec3ec41a82996b68cb4a6a661fa",-7.0,5,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,123.00,"4134453ac6de03395610be89e3e305c2",-8.0,5,Ok
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,95.00,"4135e423780812a949ddb2f5e3131e9c",-12.0,5,a entrega foi muito rápida... e essas lentes são excelentes 
fc4166d1b1e192f650ee2d807b54c943,social,"70c27847eca8195c983ed7e798c56743",pet,1,105.99,"4155cce59e4c6284e17f9143818b2906",-5.0,5,
"57e65b6fc1f2e47c402deeee25bba1aa",social,"5c3460cd3e8a984382ae254e7dd20d9f",baby,1,119.98,"415c8cb8b60f8371900c2abb3ce6a0c3",-17.0,4,"Muito bom, estamos acostumando o nosso bebê nele."
c0760e4171db0cd649bda18fcd314e33,unknown,"4c18691b6037662be2df78a765d98ab5",household_utilities,1,25.50,"4170c6a8a42c20c1356a88bcbf187efb",-9.0,5,Chegou antes do previsto
"8e3a0c64471d95b0099a960973289946",organic_search,e94b64dc6979b302a5a5be1662c83bb6,home_decor,1,124.17,"418764469a9e73f76f56783c1863bd05",-18.0,5,
ac029f072468dd8c97c15f0a9fa96f00,paid_search,dfa0c4c6229ab200a4a1336b4d7128ff,home_decor,1,39.90,"418dd833928c4570f94442ef4c76e55e",0.0,5,
"327174d3648a2d047e8940d7d15204ca",organic_search,"612170e34b97004b3ba37eae81836b4c",home_appliances,1,229.00,"4199a7bc1c9f1b2df2a5fd055fce1e5d",-21.0,5,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,110.00,"41a6e516105939d8e985a14e2f9d534d",-15.0,5,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"41b3c9e5e85309a0ddf6fdf03c906b26",-6.0,5,
cd803c8ab3c2afa5430eeb195bcebe6a,email,"33dd941c27854f7625b968cc6195a552",household_utilities,1,1377.50,"41e12d2c0b4b336d20ccb6d37cffdb17",-25.0,2,"Recebi o produto bem antes do prazo previsto. No entanto, uma panela veio com fundo amassado e duas tampas com amassados, também. Entrarei em contato com a loja para saber qual procedimento darão."
"2dfbe1c802c78a8b1f75ef13b70c1124",organic_search,"382229d1e840115ffe3dbf5ff460e417",household_utilities,1,29.90,"41f02d9998aea7e212e8917bf2649cce",4.0,1,Preciso saber da data de entrega pois até agora não recebi
"62a081b993506561f522af260073cb18",direct_traffic,"094ced053e257ae8cae57205592d6712",health_beauty,1,135.90,"41fedc1ca61cebf54158efdc449d93be",-8.0,5,"Otimo, gostei."
e84d3444422cda735543114cf5df6b95,unknown,db2956745b3a8e9f3785c99f34b5d25e,audio_video_electronics,1,209.00,"420fb4457bf13ecb615ef8bd9dacdc03",-6.0,5,
"713db6add2b5e85a240d2daffd3e9dab",paid_search,f3c38ab652836d21de61fb8314b69182,computers,1,59.00,"4217849b1ff18a9270fe048eabc4dc45",-12.0,4,
"24227051b98de30e484412134e0d0e49",organic_search,"761681a821d8275bc79f552116d06869",home_decor,1,151.24,"4218242a28cc771a5fbcd7f4e56dd02d",-18.0,5,Muito satisfeito entraga bem rapida 
fe75268bb28b40ef89979d0ec2c54497,direct_traffic,dbdd0ec73a4817971d962698f2fea022,health_beauty,1,399.00,"42326771e9fef8586133e2e6102f87ca",-11.0,1,"no site o produto ta de uma forma e quando me enviaram enviaram na cor errada, sendo que nao tinha opções de cores, e no anuncio o produto era branco"
"2008b6bfa59e4d81791f9ecbfd9f1a75",paid_search,"41b14765bd56c8ad10971074380f9c0c",computers,3,103.50,"427bdcc4eb03caf53fde12f57a84d443",-28.0,2,"Recebi somente um cartucho de 3 que pedi, agora necessito saber sobre o frete?"
"327174d3648a2d047e8940d7d15204ca",organic_search,"612170e34b97004b3ba37eae81836b4c",home_appliances,1,269.90,"4293c08add04a8db68205c16fcb0554f",-22.0,5,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,3,299.70,"4296bf3920be4eaa22d4f0cd0c3467b9",-24.0,1,"Fui buscar o pedido nos correios mas só constavam 2 itens , faltou um a ser entregue"
e0bcbf50b9afa71ee130b94dfe8bcf2e,paid_search,"516e7738bd8f735ac19a010ee5450d8d",health_beauty,1,165.00,"429d5f4eb3474a4b3e21cc1129787f74",-14.0,5,
e0bcbf50b9afa71ee130b94dfe8bcf2e,paid_search,"516e7738bd8f735ac19a010ee5450d8d",health_beauty,1,25.90,"42b3a797a1829ba085add4da4900bd8a",,3,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"42bda77d1a64e7ca7759d3bb9dc54843",-10.0,5,
"08fdf1038af7dd3070bdcd18922e23b2",paid_search,"850913d59ce317156b00f3705f1c3edb",phone_mobile,1,42.00,"42bfc988bbf084b1a7931003522a3ba6",-15.0,3,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,110.32,"42c2a157693d131ba7b7a4388ff9c21e",-20.0,5,
e430deb739cc669ad740c421931bc8f8,direct_traffic,"0e72c1a751b496722a6cb1f10653b62a",books,1,25.00,"42c9e271e2d5ac7698d3061451576d42",-20.0,5,
"3cc3bc10218cf509ba24613cda41d940",social,cc63f0dd2acba93ffed4fe9f8e0321fa,home_office_furniture,1,126.99,"42cba4864b46e647175a24df49b1426a",-1.0,2,Pedi o produto na cor preta e veio na cor branca. Estou esperando uma resposta da empresa(LOJARIOPRETO) para troca do produto na cor certa ou devolução do dinheiro.
e866f5b284008f65db1641dae437f9c2,organic_search,d9a84e1403de8da0c3aa531d6d108ba6,toys,1,39.90,"42db36760e9843077434d0e0eecadc43",,1,Como faço para obter o reembolso já que não recebi o produto ? Aguardo 
"98826328c3a60215e53b342560084571",other,f46490624488d3ff7ce78613913a7711,health_beauty,1,31.90,"42df71f66e653cbe9e87913834e59873",-18.0,4,acuso positivamente o recebimento do produto.
"42e452a93e736373dd9281c113eff2b7",organic_search,da6a60cc8cc724fe51be021ff8be779c,books,1,45.00,"42e0016d4e9741a353d671930aa9f3d5",-8.0,5,
e0bcbf50b9afa71ee130b94dfe8bcf2e,paid_search,"516e7738bd8f735ac19a010ee5450d8d",health_beauty,1,84.90,"4308e12e9ffac5a442e69838bb90872d",-21.0,5,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,95.00,"4313ba67282f2ba99c4b3c4f3e344595",8.0,1,
"7b6ad2297d3beb569ddf3ee1ce22ffa8",paid_search,c70c1b0d8ca86052f45a432a38b73958,health_beauty,1,95.00,"431c1624aae277e9a8c7182403019df3",-7.0,4,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,110.65,"43204c34d259bc75adc3de4d29d26684",-11.0,5,"a entrega do produto foi rápida , estou muito 
satisfeito com a compra ."
"180d9ac0990bb42907fe9cc7aa3eb5a1",unknown,"01fd077212124329bac32490e8ef80d9",household_utilities,1,38.00,"434ecca6e51ec65c7ed71199313ac9e1",-4.0,5,Muito bom
e866f5b284008f65db1641dae437f9c2,organic_search,d9a84e1403de8da0c3aa531d6d108ba6,toys,1,9.90,"434ee413138c6ead70939d4a56e0a29b",-8.0,5,Tudo Correu bem e era o que eu queria
"081c243a74472af67b65145cff5221c7",paid_search,"58f1a6197ed863543e0136bdedb3fce2",fashion_accessories,1,149.00,"434f170d048d285d4841d3fa653a4507",-18.0,5,
ee24544795bf59a8343731c3501c6b4e,social,c013e57c075a06e5b5c48ee03c525719,pet,1,37.99,"435f2daeb635ed643b734989e51553c6",-13.0,5,"Eu sou apaixonada pelo baratheon.
Sou compradora desde o início da loja."
dd61b41d5b91a9a09e504f025a87553b,organic_search,ae45df84722b1d15c5f32b23a095746c,health_beauty,1,99.99,"438c583579006d43a6e9e624a3950dac",-12.0,5,
cdd41e8e7e609526df11a959b953cc0d,organic_search,"7d7866a99a8656a42c7ff6352a433410",household_utilities,1,22.50,"438d4df3e56a6ca1618791c7cd1588aa",-1.0,4,"Gostei do produto, porem veio um pouco torta a letra, mas como é de plástico não deve vir perfeita né! Mas de resto, funciona e chegou no prazo! "
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,books,2,115.78,"43900dda470fa7bbf2a0bcae68491435",-5.0,5,
"186f0892f13de5443c0b6d042a6ddde0",organic_search,d566c37fa119d5e66c4e9052e83ee4ea,sports_leisure,1,23.90,"43aacfeefda02bc2a69ce66910a2d4cf",-13.0,4,muito bom
c0760e4171db0cd649bda18fcd314e33,unknown,"4c18691b6037662be2df78a765d98ab5",household_utilities,1,68.00,"43b257905849ae34c59c666d143f50c6",-6.0,5,
f487c050e3c1f3c31f85b9f818ccc0c2,social,"508808d438fe2ff972ed13bb8f4a82e2",home_decor,1,7.99,"43c19b4037a93e40cda474629cc40648",-4.0,5,
"6dfdc6a7e91f5d20a16c956c33974ca5",organic_search,"3ab971ce71839580d2ae5b4e40fe8044",home_decor,1,119.00,"43cc7aac762dbd5d93a8354a946d85d9",-6.0,4,Entrega antes do prazo panelas são bonitas porém a frigideira veio amassada.
"3cc3bc10218cf509ba24613cda41d940",social,cc63f0dd2acba93ffed4fe9f8e0321fa,home_office_furniture,1,94.00,"43d0e984f7e7256bce2b8f15fdfef0dc",-21.0,5,
e3ed7cb7b47e4079cb9fef895846b3e2,social,"04843805947f0fc584fc1969b6e50fe7",home_decor,2,1400.00,"43da1954a3ab906e70d25dff8fd0a3a0",0.0,5,
"6dfdc6a7e91f5d20a16c956c33974ca5",organic_search,"3ab971ce71839580d2ae5b4e40fe8044",home_decor,1,105.00,"43e22b919baf176fe28fb243217cc90c",-12.0,4,Um dos itens veio assado. Como o preço do produto é muito bom optei por não devolver. Mas cabe a observação para melhorarem o controle de qualidade.
"8257329475414b1eaf3dc731440e01a7",organic_search,ba90964cff9b9e0e6f32b23b82465f7b,small_appliances,1,1199.00,"43e377b8eb0c36efdec49438986066b3",-4.0,5,Produto excelente. Empresa rápida e o produto chegou antes do prazo. Parabéns
"8e12ae4ee6dc484ecf2277a19b845658",paid_search,f9ec7093df3a7b346b7bcf7864069ca3,small_appliances,1,16.50,"43e72a87fc0004d7ada32e7c5d72e063",-11.0,5,
"0b97be8b4b408a3a0780a32e0a143a7f",unknown,"7d13fca15225358621be4086e1eb0964",watches,1,223.00,"43f6604e77ce6433e7d68dd86db73b45",7.0,1,"Comprei um relógio e não entregou , era previsto pro dia 06/06 , e voltou pra São Paulo "
fc723a87e241c9b3c2e5fd4df4ff8e9d,organic_search,"9803a40e82e45418ab7fb84091af5231",audio_video_electronics,6,3099.75,"4412d97cb2093633afa85f11db46316c",-36.0,1,"Ainda não recebi, mas prazo ate 15/06/2018
Então aguardando"
f72a53e19c3310188cedd074226312c9,direct_traffic,"6e4a902d1054e4e17aa6eab87fac1c75",audio_video_electronics,1,92.90,"441c5a5da055ac9043e37bc8b976654f",-9.0,4,
dedd5db8f760f36dd41fba0d5e94308b,paid_search,"41da412d33e8da4f22baf55cb1bde82c",food_supplement,1,28.00,"4424106c5b68a52e3c47371526b4a264",-24.0,5,
